time,open,high,low,close,EMA,Volume,Index,Index
1699228800,35011.89,36106,34523.06,35624.72,30761.81672250947,94436.54915,74,74
1699488000,35624.72,37972.24,35534.05,37130,31368.31036798476,148936.91018,69,69
1699747200,37129.99,37417.99,34800,35551.19,31766.679856748116,95989.05542,73,73
1700006400,35551.2,37980,35360,36613.92,32228.321775153057,139343.14063,60,60
1700265600,36613.91,37750,36178.58,37448.78,32725.508272757528,74371.29125,69,69
1700524800,37448.79,37861.1,35632.01,37294.28,33160.62938963776,116525.78383,71,71
1700784000,37294.27,38414,37150,37447.43,33568.89611443417,77341.48833,66,66
1701043200,37447.42,38450,36707,37854.64,33977.06219877377,100539.7315,66,66
1701302400,37854.65,39717.14,37500,39450.35,34498.32770365246,94852.87632,74,74
1701561600,39450.35,44488,39274.86,44073.32,35410.23173187603,173473.73038,73,73
1701820800,44073.82,44700,42821.1,44170.99,36244.58966217355,141434.74893,72,72
1702080000,44171,44358.02,40222,41253.4,36721.61921815702,120546.4857,73,73
1702339200,41253.41,43475.2,40555,43022.26,37321.68024499921,130635.75255,67,67
1702598400,43022.26,43080.81,41252,41374.65,37707.67736452309,85262.76519,70,70
1702857600,41374.64,44283,40542.93,43668.93,38275.41571075899,136372.25164,65,65
1703116800,43668.92,44398.26,43286.72,43702.16,38792.24850021052,83964.61952,70,70
1703376000,43702.15,43946,41637.6,42508.93,39146.218166857136,93175.6177,71,71
1703635200,42508.93,43787.57,41300,42066.95,39424.38310334693,113938.92533,73,73
1703894400,42066.94,42899,41520.3,42283.58,39696.68756969484,46492.49421,68,68
1704067200,42283.58,45879.63,40750,42845.23,39996.548753533425,173515.25737,65,65
1704326400,42845.23,44729.58,42450,43968.32,40374.81268176834,113948.37805,68,68
1704585600,43968.32,47972,43175,46110,40921.0209977904,165766.09286,71,71
1704844800,46110,48969.48,41500,42782.73,41098.32661704846,263709.6787,73,73
1705104000,42782.74,43400.43,41718.05,42511.1,41232.87646304384,104616.77661,64,64
1705363200,42511.1,43578.01,40683.28,41327.5,41241.88822846823,122219.47618,64,64
1705622400,41327.51,42196.86,40280,41580.33,41274.12077813793,75996.90353,51,51
1705881600,41580.32,41689.65,38555,40084.88,41160.8597516486,152676.66123,55,55
1706140800,40084.89,42246.82,39550,42120.63,41252.266441967775,94631.50246,52,52
1706400000,42120.63,43882.36,41620.81,42941.1,41413.10773320894,96456.98591,54,54
1706659200,42941.1,43745.11,41884.28,43200,41583.28794909381,104774.3277,60,60
1706918400,43199.99,43569.76,42222,42708.7,41690.47004918011,58568.06307,60,60
1707177600,42708.7,45614.3,42574,45288.65,42033.1538540201,104508.07579,64,64
1707436800,45288.66,48592.66,45242.12,48299.99,42629.995391732475,128264.64873,72,72
1707696000,48300,52043.71,47710.01,51795.17,43502.86916394843,171607.90812,70,70
1707955200,51795.17,52816.62,50625,51642.64,44278.08543404858,117262.28995,72,72
1708214400,51642.64,52985,50760.37,52258.82,45038.15539271062,101141.57113,72,72
1708473600,52258.82,52366.8,50521,50744.15,45581.5834505477,108934.64167,78,78
1708732800,50744.15,54910,50585,54476.47,46428.71550287649,86538.77468,72,72
1708992000,54476.48,64000,54450.13,61130.98,47828.931169269206,264383.53149,79,79
1709251200,61130.99,63231.88,60777,63113.97,49284.649153148326,102267.58035,80,80
1709510400,63113.97,69000,59005,66074.04,50883.63875761039,296270.79626,82,82
1709769600,66074.04,69990,65551,68313.27,52543.60363783797,147194.717172,82,82
1710028800,68313.28,73000,67024.96,71452.01,54344.40424375817,182481.040767,79,79
1710288000,71452,73777,65600,69499.85,55787.78003006691,227751.375853,81,81
1710547200,69499.84,70043,64533,67609.99,56913.70478910816,161360.25013,81,81
1710806400,67610,68240.47,60775,65501.27,57731.568142526434,244783.39081,79,79
1711065600,65501.28,67628.69,62260,67209.99,58634.27498609535,109288.27245,75,75
1711324800,67210,71769.54,66385.06,69469.99,59666.24784456246,141484.88588,75,75
1711584000,69469.99,71552.06,68903.62,69582.18,60610.62233555651,74528.72734,80,80
1711843200,69582.17,71366,64550,65463.99,61072.847827408266,132641.49265,75,75
1712102400,65463.99,69309.91,64493.07,67820.62,61715.49279622653,119312.93304,71,71
1712361600,67820.63,72797.99,67447.83,71620,62658.77919658591,87392.90976,75,75
1712620800,71620,71758.19,67518,70006.23,63358.536415958675,113217.18214,80,80
1712880000,70006.22,71227.46,60660.57,65661.84,63577.89866205785,189067.26066,79,79
1713139200,65661.85,66867.07,59678.16,61277.37,63358.80069424282,156435.36909,74,74
1713398400,61277.38,65450,59600.01,64940.59,63509.44729479112,136513.34164,57,57
1713657600,64940.58,67232.35,64237.5,66414,63786.07136195387,73314.31527,72,72
1713916800,66414,67070.43,62794,63770.01,63784.54170843446,92022.35321,72,72
1714176000,63770,64370,61765.53,63866,63792.29964096451,66032.49004,67,67
1714435200,63866,64734,56552.82,59060.61,63341.66253230123,183697.94319,67,67
1714694400,59060.6,64646,58811.32,64012,63405.50419589158,86523.84454,48,48
1714953600,64012,65500,60888,61193.03,63194.79236771143,86394.90425,71,71
1715212800,61193.03,63469.13,60187.12,60825.99,62969.192142215106,80564.71571,55,55
1715472000,60825.99,63450,60610,61577.49,62836.649081051764,74575.27116,56,56
1715731200,61577.49,67451.2,61319.47,67024,63235.44440666588,100958.34838,64,64
1715990400,67024,71515.56,65857.25,71446.62,64017.46112984056,83283.26293,73,73
1716249600,71446.62,71979,66312.16,67969.65,64393.86006985574,117793.7876,76,76
1716508800,67969.66,69610,66600.12,68507.67,64785.651491774246,52098.34879,74,74
1716768000,68507.67,70687.56,67124.65,67652.42,65058.67706398622,78919.72928,74,74
1717027200,67652.41,69500,66670,67766.85,65316.59829598753,64006.20157,73,73
1717286400,67766.84,71063.45,67257.47,70537.84,65813.8594106554,74679.48418,73,73
1717545600,70537.83,71997.02,68420,69355.6,66151.16803821202,86143.63576,75,75
1717804800,69355.6,70195.94,69130.24,69540,66473.91393933468,36787.06617,72,72
1718064000,69540,69999,66051,66773.01,66502.39927844566,107690.89515,74,74
1718323200,66773.01,67370.24,65078,66676.87,66519.01553764132,49252.51262,74,74
1718582400,66676.86,67298.81,64060,64974.37,66371.90643881833,89797.06671,71,71
1718841600,64974.37,66482.94,63379.35,64262.01,66170.96392083564,57567.81015,60,60
1719100800,64262.01,64521,58402,61806.01,65755.25402361319,91575.05222,55,55
1719360000,61806.01,62487.81,60063,60427.84,65247.88125945955,65651.14349,46,46
1719619200,60427.84,63861.76,60383.77,62899.99,65024.27256808245,53382.96578,30,30
1719878400,62900,63288.83,56771,57050.01,64264.818990169835,105302.00278,51,51
1720137600,57050.02,58475,53485.93,55857.81,63464.15146729652,122118.50232,29,29
1720396800,55857.81,59470,54260.16,57725.85,62917.64656564923,100774.15077,28,28
1720656000,57725.85,59850,56542.47,59204.02,62563.967845111205,68771.25944,29,29
1720915200,59204.01,65388.97,59194.01,65043.99,62800.16043129109,102399.84642,33,33
1721174400,65044,67386,63238.48,66660,63167.76419973956,87770.97943,69,69
1721433600,66660.01,68474.55,65777,67532.01,63583.406656907224,57657.07928,74,74
1721692800,67532,67750.98,63456.7,65799.95,63794.50602291606,89615.14527,71,71
1721952000,65799.95,69399.99,65722.63,68249.88,64218.82735406691,66823.27338,68,68
1722211200,68249.88,70079.99,64530,64628,64257.79617748911,82224.98979,74,74
1722470400,64628.01,65659.78,59850,60697.99,63918.76701772824,102397.41358,52,52
1722729600,60697.99,61117.63,49000,56022.01,63166.69492080174,249566.88865,34,34
1722988800,56022,62745.14,54558.62,60837.99,62944.913499773,123591.3865,29,29
1723248000,60837.99,61858,57642.21,59346.64,62602.22078550891,66194.96876,40,40
1723507200,59346.64,61800,56078.54,57541.06,62120.205472603295,93967.89799,31,31
1723766400,57541.05,60284.99,57098.62,58427.35,61768.50495140298,48967.42992,27,27
1724025600,58427.35,61820.93,57787.3,61156.03,61710.17400365032,82270.40019,28,28
1724284800,61156.03,64955,59724.87,64157.01,61943.20600330267,75216.43293,39,39
1724544000,64157.02,65000,58034.01,59415,61702.42447917861,66911.47431,54,54
1724803200,59415,61166.99,57701.1,59123.99,61456.85929068541,92408.77213,30,30
1725062400,59123.99,59462.38,57128,59132.13,61235.45650109632,52398.58102,29,29
1725321600,59132.12,59809.65,55606,56180,60753.98445337286,86195.92006,26,26
1725580800,56180,57008,52550,54869.95,60193.600219718304,87415.96379,22,22
1725840000,54869.95,58088,54591.96,57338,59921.63829403085,89037.8662,26,26
1726099200,57338,60625,57324,59993.03,59928.43750412315,73037.54865,31,31
1726358400,59993.02,61320,57493.3,60313.99,59965.15678944475,73351.74659,51,51
1726617600,60313.99,64133.32,59174.8,63201.05,60273.337095211915,95885.92871,45,45
1726876800,63201.05,64745.88,62357.93,63339.99,60565.3992766203,46695.59787,54,54
1727136000,63339.99,65839,62670,65173.99,61004.31267884694,69371.4652,54,54
1727395200,65173.99,66498,64819.9,65602.01,61442.18861419485,39513.77914,61,61
1727654400,65602.01,65618.8,60000,60649.28,61366.673508081054,105217.26978,61,61
1727913600,60649.27,62484.85,59828.11,62058,61432.51412635905,55323.55607,37,37
1728172800,62058.01,64478.19,61798.97,62160.49,61501.8451619439,54575.27068,50,50
1728432000,62160.5,63417.56,58946,62540,61600.717051282576,67620.43374,49,49
1728691200,62539.99,66500,62050,66083.99,62027.6954273509,60490.47333,49,49
1728950400,66084,68424,64800.01,67421.78,62541.4177676032,98950.43828,65,65
1729209600,67421.78,69400,67192.36,69031.99,63159.56750402194,49361.77615,73,73
1729468800,69032,69519.52,65260,66668.65,63493.765836972234,81503.62522,72,72
1729728000,66668.65,68850,65596.29,67092.76,63836.52718583202,68912.45772,69,69
1729987200,67092.76,73620.12,66913.73,72736.42,64684.13602527659,87828.55645,74,74
1730246400,72736.41,72961,68820.14,69496.01,65142.40973715501,94539.96108,77,77
1730505600,69496,69914.37,66835,67850.01,65400.27642885453,65317.76673,72,72
1730764800,67850.01,76849.99,67476.63,75857.89,66396.23962610649,182351.486012,70,70
1731024000,75857.89,81500,75555,80370.01,67727.07489981063,115293.279168,75,75
1731283200,80370.01,93265.64,80216.01,90375.2,69884.03919506675,266387.407814,76,76
1731542400,90375.21,91850,86668.21,90586.92,71855.74212886993,127375.33843,88,88
1731801600,90587.98,93905.51,88722,92310.79,73803.84192612041,114072.63739,90,90
1732060800,92310.8,99588.01,91500,98892,76193.19031410894,157620.868432,83,83
1732320000,98892,98908.85,92600.19,93010.01,77794.7921889557,106806.27301,93,93
1732579200,93010.01,97208.21,90791.1,95643.98,79494.71483762658,127826.70229,79,79
1732838400,95643.99,98619.99,95364.99,97185.18,81179.52104356691,59144.21989,78,78
1733097600,97185.17,99000,93578.17,98587.32,82837.4066584653,117636.52992,80,80
1733356800,98587.32,104088,90500,99831.99,84455.93840527814,169903.208662,84,84
1733616000,99831.99,101351,94150.05,96593,85611.8490333469,120270.80216,79,79
1733875200,96593,102540,95658.24,101424.25,87117.79198255195,88889.90959,74,74
1734134400,101424.24,107793.07,100609.41,106058.66,88921.68417468986,77723.027775,83,83
1734393600,106058.65,108353,95700,97461.86,89735.03425329083,134520.332016,87,87
1734652800,97461.86,99540.61,92232.54,95186.27,90254.19956250122,105721.50749,74,74
1734912000,95186.28,99569.15,92520,99429.6,91128.04722321538,70959.15701,70,70
1735171200,99429.61,99963.7,93500.01,95300,91525.37605909964,56079.52446,79,79
1735430400,95300,96250,91530.45,93576,91720.67357728063,60807.46217,73,73
1735689600,93576,98976.91,92888,98174.18,92335.29323658724,47597.64497,66,66
1735948800,98174.17,102480,97276.79,102235.6,93278.1795950075,42349.12749,73,73
1736208000,102235.6,102724.38,91203.67,92552.49,93209.06630024489,100309.39116,78,78
1736467200,92552.49,95836,92206.02,94545.06,93336.30379545965,47137.63476,50,50
1736726400,94545.07,100681.94,89256.69,100497.35,94018.30819589207,100976.17355,61,61
1736985600,100497.35,105865.22,97335.13,104556.23,95021.9197962833,91312.53607,75,75
1737244800,104556.23,109588,99550,106143.82,96081.14838711346,178867.534732,77,77
1737504000,106143.82,107120,101262.28,104870.5,96918.22949310266,99811.05302,84,84
1737763200,104870.51,105500,97777.77,102082.83,97410.09620804526,69638.97025,75,75
1738022400,102082.83,106457.44,100272.68,104722.94,98106.55752156476,64551.49039,72,72
1738281600,104722.94,106012,96150,97700.59,98067.89394808239,68893.63879,76,76
1738540800,97700.59,102500.01,91231,96612.43,97929.27833397931,141666.02991,44,44
1738800000,96612.44,100137.99,95620.34,96444.74,97787.89373074319,65456.66764,49,49
1739059200,96444.75,98478.42,94713,95778.2,97596.49432781526,53341.55529,46,46
1739318400,95778.21,98826,94088.23,97500.48,97587.35010611857,67245.96887,46,46
1739577600,97500.47,97972.26,95205,95780,97415.22152458347,32032.84683,50,50
1739836800,95780.01,98711.36,93388.09,98305,97499.962331766,56864.09602,47,47
1740096000,98305.01,99475,94871.95,96258,97381.68020493114,54402.30761,55,55
1740355200,96258,96500,82256.01,84250.09,96131.05256636627,166776.75819,49,49
1740614400,84250.09,87078.46,78258.52,86064.53,95172.33613147425,151938.54872,10,10
1740873600,86064.54,95000,81500,87281.98,94420.87364276241,169669.29969,26,26
1741132800,87281.98,92810.64,84667.03,86801.75,93695.24281964218,130586.81778,20,20
1741392000,86801.74,86897.25,77459.91,78595.86,92257.20636062864,86738.00804,28,28
1741651200,78595.86,84539.85,76606,81115.78,91196.11813580686,108250.32865,24,24
1741910400,81115.78,85309.71,80818.84,82574.53,90375.01450382525,55779.38606,27,27
1742169600,82574.52,87000,81134.66,86845.94,90038.91217012762,62976.69615,32,32
1742428800,86845.93,87453.67,83175.25,83840.59,89448.5957729726,39467.52145,49,49
1742688000,83840.59,88765.43,83809.75,87392.87,89252.81236602283,61220.94909,30,30
1742947200,87392.88,88275,83585,84424.38,88792.96166449685,62689.55551,47,47
1743206400,84424.38,84624.73,81278.52,82550.01,88198.39483930667,42130.03257,26,26
1743465600,82550,88500,81211.24,83213.09,87723.60390222984,87459.69532,34,34
1743724800,83213.09,84720,77153.83,78430,86838.49876868413,70218.6588,28,28
1743984000,78430,83588,74508,82615.22,86436.28174309517,189193.13924,23,23
1744243200,82615.22,85905,78464.36,85276.9,86325.86443422896,86190.98952,39,39
1744502400,85276.91,86496.42,83034.23,83643.99,86070.44782144525,74250.13057,45,45
1744761600,83643.99,85500,83111.64,84474.69,85918.47088606951,41126.05606,29,29
1745020800,84474.7,88465.99,83949.52,87516.23,86070.63842072956,49531.6314,32,32
1745280000,87516.22,94696.05,87076.03,93980.47,86823.95571399342,90773.97584,47,47
1745539200,93980.47,95758.04,92855.96,93749.3,87483.5123126607,48078.57623,60,60
1745798400,93749.29,95630,92800.01,94172,88120.51114002636,56774.14881,54,54
1746057600,94172,97895.68,94130.43,95856.42,88857.26436478575,46009.54992,53,53
1746316800,95856.42,96920.65,93377,96834.02,89616.9553776633,44410.21044,64,64
1746576000,96834.02,104361.3,95784.61,102971.99,90888.86343693346,79224.26608,67,67
1746835200,102971.99,105819.45,100718.37,102791.32,92022.43072865409,64584.686,70,70
1747094400,102791.32,104976.25,101383.07,103763.71,93140.6478021156,55705.31823,70,70
1747353600,103763.71,106660,102612.5,106454.26,94408.61086858078,48534.76372,71,71
1747612800,106454.27,110797.38,102000,109643.99,95859.59935728737,99496.558335,74,74
1747872000,109643.99,111980,106800,107761.91,96993.15275183143,80151.02751,72,72
1748131200,107761.9,110718,106600.64,108938.17,98130.7734421332,53635.81923,74,74
1748390400,108938.17,109284.7,103621,103985.48,98688.36454288242,59174.98744,71,71
1748649600,103985.47,105935.63,103068.55,105857.99,99371.18601498887,34453.04741,50,50
1748908800,105858,106794.67,100372.26,101508.68,99574.75687070421,49615.9227,64,64
1749168000,101508.69,106488.14,101095.8,105734,100161.35145444666,32232.06896,45,45
1749427200,105734.01,110530.17,105318.37,108645.12,100969.32941116602,50163.11928,62,62
1749686400,108645.13,108813.55,102664.31,105414.64,101392.6923243883,52758.42921,71,71
1749945600,105414.63,108952.38,103371.02,104551.17,101693.49972206561,39953.19612,60,60
1750204800,104551.17,106524.65,102345,103297.99,101846.30831996413,38066.31187,52,52
1750464000,103297.98,106074.2,98200,105333.93,102178.46276568183,67567.13013,49,49
1750723200,105333.94,108272.45,104622.02,106947.06,102632.61488323595,41926.12165,65,65
1750982400,106947.06,108528.5,106356.76,108356.93,103177.78775149919,22346.35034,65,65
1751241600,108356.93,109730,105100.19,108849.6,103717.9603465945,37951.6452,66,66
1751500800,108849.59,110529.18,107245,108198.12,104144.6422183474,28577.9241,73,73
1751760000,108198.12,109700,107429.57,108922.98,104599.72200707623,25069.00381,66,66
1752019200,108922.99,118869.98,108324.53,117527.66,105830.95419687849,68039.258313,66,66
1752278400,117527.66,123218,116900.05,119841.18,107165.2614162234,45266.746194,79,79
1752537600,119841.17,120998.71,115736.92,119177.56,108309.28985277355,64786.94585,73,73
1752796800,119177.56,120820.71,116467.02,117265.12,109162.22605727131,39523.39461,73,73
1753056000,117265.11,120247.8,116128,118755.99,110075.91786134071,52625.21184,71,71
1753315200,118756,119450,114723.16,117919.99,110822.97235073683,61204.91122,71,71
1753574400,117919.99,119800,116950.75,117950.76,111501.80926971427,38427.99118,73,73
1753833600,117950.75,118922.45,112722.58,113297.93,111672.86838688434,57083.84567,74,74
1754092800,113297.92,115720,111920,115055.03,111994.97901670488,28572.7739,55,55
1754352000,115055.03,117621,112650,117472.01,112516.60101511393,35272.50659,60,60
1754611200,117472.02,119311.11,115878.71,119294.01,113162.06853748404,33882.21495,74,74
1754870400,119294.27,123667.79,118050.11,123306.43,114128.1982005808,66424.51424,70,70
1755129600,123306.44,124474,116803.99,117380.66,114437.95646719215,47997.967496,75,75
1755388800,117380.66,118575,112732.58,112872.94,114288.90727984053,41710.0557,64,64
1755648000,112872.95,117429.05,111684.79,116935.99,114541.01039604619,49604.12466,44,44
1755907200,116936,117030,109274.1,110111.98,114119.19797737512,57688.14038,60,60
1756166400,110111.98,113485.9,108666.66,112566.9,113971.36007476797,42949.32496,48,48
1756425600,112566.9,112638.64,107350.1,108246.35,113426.12102002816,42778.218,50,50
1756684800,108246.36,112575.27,107255,111705.71,113262.27235145406,46337.61059,46,46
1756944000,111705.72,113384.62,109329.12,110187.97,112969.48165131557,38790.84321,51,51
1757203200,110187.98,113293.29,110180,111546.39,112833.94911309503,32642.98403,44,44
1757462400,111546.38,116665.63,110917.45,116029.42,113138.27967375265,46518.25661,49,49
1757721600,116029.41,116757.99,114384,115349.71,113348.89208577621,28189.5174,52,52
1757980800,115349.71,117900,114720.81,117073.53,113703.61950617848,39338.38845,52,52
1758240000,117073.53,117459.99,115100,115232.29,113849.20717225672,18178.54036,53,53
1758499200,115232.29,115379.25,111042.66,113307,113797.56839394655,45452.29353,45,45
1758758400,113307.01,113510.23,108620.07,109635.85,113401.21426118974,40975.95191,44,44
1759017600,109635.85,114792,109189.99,114048.93,113462.90147440977,38127.60798,37,37
1759276800,114048.94,123894.99,113966.67,122232,114298.05371494217,63643.55819,49,49
1759536000,122232.21,126199.63,121510,124658.54,115284.76669447149,49745.893126,71,71
1759795200,124658.54,125126,119651.47,121662.4,115892.16034261706,60205.97192,70,70
1760054400,121662.41,122550,102000,114958.8,115803.26888141544,131875.75851,64,64
1760313600,114958.81,115963.81,109866,110763.28,115323.26994032826,77414.05818,38,38
1760572800,110763.28,111982.45,103528.23,107185.01,114548.1975650589,78901.02856,28,28
1760832000,107185,114000,106103.36,108297.67,113952.90922552948,71902.96436,29,29
1761091200,108297.66,112104.98,106666.69,111004.89,113672.14548976476,61189.04658,25,25
1761350400,111004.9,116400,110672.86,114107.65,113713.62210978716,41312.67842,37,37
1761609600,114107.65,116086,106304.34,108322.88,113200.21809933124,62591.96471,50,50
1761868800,108322.87,111250.01,108275.28,110540.68,112946.92875653779,41003.70957,29,29
1762128000,110540.69,110750,98944.36,103885.16,112083.90316067704,112994.83726,42,42
1762387200,103885.16,104200,99260.86,102312.94,111153.33524061256,70264.91066,27,27
1762646400,102312.95,107500,101400,103058.99,110382.44521769708,63217.73487,22,22
1762905600,103059,105333.33,94012.45,94594,108878.78376839259,103991.92503,24,24
1763164800,94594,96846.68,93600,93678.21,107431.11007616472,33981.14159,10,10